"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	257	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	349	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	655	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	105	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	75	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	840	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	180	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	224	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1114	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	224	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	346	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	625	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	110	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	69	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	877	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	152	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	243	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1164	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	216	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	335	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	635	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	92	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	60	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	902	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	186	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	198	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1258	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	243	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	327	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	660	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	101	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	76	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	828	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	182	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	207	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1191	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	250	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	353	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	627	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	98	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	52	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	861	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	170	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	193	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1216	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	244	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	343	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	604	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	108	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	61	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	866	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	160	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	214	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1116	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	248	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	332	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	605	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	86	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	68	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	864	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	164	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	207	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1194	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	250	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	315	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	624	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	103	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	70	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	851	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	151	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	211	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1143	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	249	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	338	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	601	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	84	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	59	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	826	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	139	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	195	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1204	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	246	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	325	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	605	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	78	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	62	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	851	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	148	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	189	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1154	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	241	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	325	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	669	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	91	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	74	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	864	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	140	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	185	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1051	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	238	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	301	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	641	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	85	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	65	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	880	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	172	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	180	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1098	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	218	Not Applicable	Not Applicable
