"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"MCD - ICD-10 113 Cause List"	"MCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2023 (provisional)"	"2023"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	229	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1310	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	684	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	368	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	762	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	338	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	85	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	913	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	532	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	224	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1303	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	670	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	351	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	736	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	311	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	77	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	953	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	582	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	212	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1339	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	604	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	345	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	764	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	305	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	95	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	891	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	530	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	203	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1325	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	705	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	379	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	711	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	270	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	83	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	907	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	536	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	222	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1337	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	664	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	391	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	768	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	276	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	90	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	936	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	545	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	252	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1369	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	672	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	392	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	731	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	313	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	96	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	964	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	518	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	228	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1281	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	710	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	393	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	712	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	327	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	75	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	979	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	570	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	233	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1320	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	765	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	403	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	726	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	353	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	88	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	967	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	549	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	246	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1290	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	742	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	404	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	713	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	321	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	98	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	981	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	570	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	231	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1376	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	829	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	409	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	720	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	328	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	98	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1006	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	611	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	254	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1381	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	780	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	428	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	734	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	348	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	85	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	970	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	604	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	252	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1336	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	787	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	403	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	742	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	334	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	104	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	974	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	584	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	242	Not Applicable	Not Applicable
